Number,Name,lat,lon
60527,COLORADO SPRINGS 26 1,38.9857,-104.6554
60528,PUEBLO 5 1,37.9998,-104.7674
60529,PUEBLO 5 2,37.9998,-104.7674
60530,PUEBLO 6 1,38.1063,-104.67
60531,PUEBLO 6 2,38.1063,-104.67
60532,FRANKTOWN 1,39.3138,-104.6632
60533,FRANKTOWN 2,39.3138,-104.6632
60534,FRANKTOWN 3,39.3138,-104.6632
60535,COLORADO SPRINGS 27 1,38.8897,-104.7316
60536,COLORADO SPRINGS 28 1,38.8018,-104.6129
60537,AURORA 16 1,39.699,-104.6101
60538,AURORA 16 2,39.699,-104.6101
60539,AURORA 16 3,39.699,-104.6101
60540,AURORA 16 4,39.699,-104.6101
60541,AURORA 16 5,39.699,-104.6101
60542,AURORA 17 1,39.5174,-104.7294
60543,COLORADO SPRINGS 29 1,38.9547,-104.6864
60544,COLORADO SPRINGS 29 2,38.9547,-104.6864
60545,COLORADO SPRINGS 30 1,38.9595,-104.7146
60546,DENVER 54 1,39.9264,-104.6527
60547,DENVER 54 2,39.9264,-104.6527
60548,COLORADO SPRINGS 31 1,38.983,-104.7344
60549,AURORA 18 1,39.6669,-104.6804
60550,FOUNTAIN 1 1,38.7107,-104.7365
60551,FOUNTAIN 2 1,38.5843,-104.6625
60552,GREELEY 3 1,40.3615,-104.5963
60553,GREELEY 4 1,40.3829,-104.584
60554,GREELEY 4 2,40.3829,-104.584
60555,GREELEY 4 3,40.3829,-104.584
60556,GREELEY 4 4,40.3829,-104.584
60557,PARKER 4 1,39.5636,-104.5923
60558,PARKER 5 1,39.57,-104.769
60559,PARKER 5 2,39.57,-104.769
60560,LA SALLE 1,40.411,-104.6262
60561,COLORADO SPRINGS 32 1,38.7142,-104.6039
60562,COLORADO SPRINGS 32 2,38.7142,-104.6039
60563,EATON 1,40.4608,-104.6829
60564,EATON 2,40.4608,-104.6829
60565,EATON 3,40.4608,-104.6829
60566,PUEBLO 7 1,38.2001,-104.6535
60567,PUEBLO 8 1,38.4127,-104.5821
60568,HUDSON 1,40.0578,-104.5395
60569,AULT 1,40.7366,-104.511
60570,AULT 2,40.7366,-104.511
60571,AULT 3,40.7366,-104.511
60572,AULT 4,40.7366,-104.511
60573,ELIZABETH 1,39.3694,-104.4985
60574,PUEBLO 9 1,38.2628,-104.5671
60575,PUEBLO 9 2,38.2628,-104.5671
60576,PUEBLO 10 1,38.3872,-104.5836
60577,TRINIDAD 1,37.2339,-104.4703
60578,TRINIDAD 2,37.2339,-104.4703
60579,ELBERT 1,39.2814,-104.5322
60580,PUEBLO 11 1,38.3265,-104.4724
60581,PUEBLO 11 2,38.3265,-104.4724
60582,PUEBLO 11 3,38.3265,-104.4724
60583,PEYTON 1,39.074,-104.4509
60584,KEENESBURG 1 1,40.1987,-104.4686
60585,KEENESBURG 1 2,40.1987,-104.4686
60586,KERSEY 1,40.3542,-104.4758
60587,BENNETT 1,39.6976,-104.5379
60588,KIOWA 1,39.4489,-104.3501
60589,CALHAN 1,39.0549,-104.3498
60590,STRASBURG 1,39.7604,-104.3423
60591,YODER 1,38.6015,-104.1746
60592,YODER 2,38.6015,-104.1746
60593,BYERS 1,39.7813,-104.1574
60594,FOWLER 1,37.8648,-104.1088
60595,WIGGINS 1,40.2362,-104.1016
60596,OLNEY SPRINGS 1,38.2922,-103.8683
60597,FORT MORGAN 1,40.1619,-103.7485
60598,ROCKY FORD 1,37.9366,-103.7602
60599,ORDWAY 1,38.3358,-103.7774
60600,LIMON 1 1,39.3749,-103.6675
60601,LIMON 1 2,39.3749,-103.6675
60602,BRUSH 1 1,40.1357,-103.6075
60603,BRUSH 1 2,40.1357,-103.6075
60604,LA JUNTA 1,37.8559,-103.5003
60605,STERLING 1,40.5609,-103.2824
60606,AKRON 1,40.0619,-103.2804
60607,AKRON 2,40.0619,-103.2804
60608,LAS ANIMAS 1,37.9816,-103.2375
60609,LAS ANIMAS 2,37.9816,-103.2375
60610,FLAGLER 1,39.4341,-103.0328
60611,SPRINGFIELD 6 1,37.4353,-102.7234
60612,SPRINGFIELD 6 2,37.4353,-102.7234
60613,YUMA 9 1,40.1309,-102.6853
60614,YUMA 9 2,40.1309,-102.6853
60615,LAMAR 1 1,37.9959,-102.6698
60616,HAXTUN 1,40.63,-102.5866
60617,CHEYENNE WELLS 1,38.7976,-102.4558
60618,CHEYENNE WELLS 2,38.7976,-102.4558
60619,HOLYOKE 1,40.4935,-102.2828
60620,HOLYOKE 2,40.4935,-102.2828
60621,BURLINGTON 3 1,39.3125,-102.2338
60622,WALSH 1,37.2613,-102.1537
60623,WRAY 1,40.0964,-102.2625
60624,JULESBURG 1,40.8328,-102.2659
60625,HOLLY 1,38.1543,-102.0758
60626,PEETZ 1 1,40.941,-103.259
60627,PEETZ 1 2,40.941,-103.259
60628,PEETZ 1 3,40.941,-103.259
60629,PEETZ 1 4,40.941,-103.259
60630,PEETZ 1 5,40.941,-103.259
60631,PEETZ 2 1,40.9881,-102.8969
60632,PEETZ 2 2,40.9881,-102.8969
60633,PEETZ 2 3,40.9881,-102.8969
60634,FOUNTAIN 3 1,38.5569,-104.6875
60635,FOUNTAIN 3 2,38.5569,-104.6875
60636,FOUNTAIN 3 3,38.5569,-104.6875
60637,FOUNTAIN 3 4,38.5569,-104.6875
60638,FOUNTAIN 3 5,38.5569,-104.6875
60639,FOUNTAIN 3 6,38.5569,-104.6875
60640,GROVER 1,40.8944,-104.0206
60641,GROVER 2,40.8944,-104.0206
60642,GROVER 3,40.8944,-104.0206
60643,GROVER 4,40.8944,-104.0206
60644,GROVER 5,40.8944,-104.0206
60645,GROVER 6,40.8944,-104.0206
60646,GROVER 7,40.8944,-104.0206
60647,GROVER 8,40.8944,-104.0206
60648,LIMON 2 1,39.4218,-103.6781
60649,LIMON 2 2,39.4218,-103.6781
60650,LIMON 2 3,39.4218,-103.6781
60651,LIMON 2 4,39.4218,-103.6781
60652,LIMON 2 5,39.4218,-103.6781
60653,PEETZ 3 1,40.986,-103.436
60654,PEETZ 3 2,40.986,-103.436
60655,PEETZ 3 3,40.986,-103.436
60656,PEETZ 3 4,40.986,-103.436
60657,PUEBLO 12 1,38.2081,-104.5747
60658,PUEBLO 12 2,38.2081,-104.5747
60659,PUEBLO 12 3,38.2081,-104.5747
60660,PUEBLO 12 4,38.2081,-104.5747
60661,PUEBLO 12 5,38.2081,-104.5747
60662,PUEBLO 12 6,38.2081,-104.5747
60663,PUEBLO 12 7,38.2081,-104.5747
60664,PUEBLO 12 8,38.2081,-104.5747
60665,LIMON 3 1,39.381,-103.5732
60666,LIMON 3 2,39.381,-103.5732
60667,LIMON 3 3,39.381,-103.5732
60668,LIMON 3 4,39.381,-103.5732
60669,LIMON 3 5,39.381,-103.5732
60670,FORT LUPTON 2 1,40.0986,-104.7736
60671,FORT LUPTON 2 2,40.0986,-104.7736
60672,FORT LUPTON 2 3,40.0986,-104.7736
60673,FORT LUPTON 2 4,40.0986,-104.7736
60674,BOULDER 9 1,40.0195,-105.202
60675,BOULDER 9 2,40.0195,-105.202
60676,BOULDER 9 3,40.0195,-105.202
60677,BOULDER 9 4,40.0195,-105.202
60678,BOULDER 9 5,40.0195,-105.202
60679,BURLINGTON 4 1,39.3561,-102.2431
60680,BURLINGTON 4 2,39.3561,-102.2431
60681,BURLINGTON 4 3,39.3561,-102.2431
60682,PLATTEVILLE 2 1,40.2461,-104.8742
60683,PLATTEVILLE 2 2,40.2461,-104.8742
60684,PLATTEVILLE 2 3,40.2461,-104.8742
60685,PLATTEVILLE 2 4,40.2461,-104.8742
60686,PLATTEVILLE 2 5,40.2461,-104.8742
60687,PLATTEVILLE 2 6,40.2461,-104.8742
60688,PLATTEVILLE 2 7,40.2461,-104.8742
60689,PLATTEVILLE 2 8,40.2461,-104.8742
60690,PLATTEVILLE 2 9,40.2461,-104.8742
60691,PLATTEVILLE 2 10,40.2461,-104.8742
60692,PLATTEVILLE 2 11,40.2461,-104.8742
60693,PLATTEVILLE 2 12,40.2461,-104.8742
60694,ALAMOSA 2 1,37.4594,-105.8947
60695,ALAMOSA 2 2,37.4594,-105.8947
60696,LAMAR 2 1,38.0333,-102.5379
60697,LAMAR 3 1,37.6735,-102.8622
60698,LAMAR 3 2,37.6735,-102.8622
60699,LAMAR 3 3,37.6735,-102.8622
60700,LAMAR 3 4,37.6735,-102.8622
60701,LAMAR 3 5,37.6735,-102.8622
60702,LAMAR 3 6,37.6735,-102.8622
60703,LAMAR 3 7,37.6735,-102.8622
60704,HAYDEN 2 1,40.4856,-107.185
60705,HAYDEN 2 2,40.4856,-107.185
60706,HAYDEN 2 3,40.4856,-107.185
60707,HAYDEN 2 4,40.4856,-107.185
60708,HAYDEN 2 5,40.4856,-107.185
60709,NEW RAYMER 1,40.9475,-103.7839
60710,NEW RAYMER 2,40.9475,-103.7839
60711,NEW RAYMER 3,40.9475,-103.7839
60712,NEW RAYMER 4,40.9475,-103.7839
60713,AURORA 19 1,39.7479,-104.6814
60714,AURORA 19 2,39.7479,-104.6814
60715,AURORA 19 3,39.7479,-104.6814
60716,AURORA 19 4,39.7479,-104.6814
60717,AURORA 19 5,39.7479,-104.6814
60718,AURORA 19 6,39.7479,-104.6814
60719,VONA 1,39.3533,-103.4742
60720,VONA 2,39.3533,-103.4742
60721,VONA 3,39.3533,-103.4742
60722,LOVELAND 5 1,40.3651,-105.3251
60723,LOVELAND 5 2,40.3651,-105.3251
60724,DENVER 55 1,39.8073,-104.9645
60725,DENVER 55 2,39.8073,-104.9645
60726,DENVER 55 3,39.8073,-104.9645
60727,DENVER 55 4,39.8073,-104.9645
60728,DENVER 55 5,39.8073,-104.9645
60729,DENVER 55 6,39.8073,-104.9645
60730,DENVER 55 7,39.8073,-104.9645
60731,BRUSH 2 1,40.2415,-103.631
60732,BRUSH 2 2,40.2415,-103.631
60733,BRUSH 2 3,40.2415,-103.631
60734,NUCLA 1,38.2383,-108.5069
60735,NUCLA 2,38.2383,-108.5069
60736,NUCLA 3,38.2383,-108.5069
60737,NUCLA 4,38.2383,-108.5069
60738,GEORGETOWN 1,39.6551,-105.7088
60739,GEORGETOWN 2,39.6551,-105.7088
60740,GEORGETOWN 3,39.6551,-105.7088
60741,GEORGETOWN 4,39.6551,-105.7088
60742,GEORGETOWN 5,39.6551,-105.7088
60743,GEORGETOWN 6,39.6551,-105.7088
60744,GEORGETOWN 7,39.6551,-105.7088
60745,GEORGETOWN 8,39.6551,-105.7088
60746,GEORGETOWN 9,39.6551,-105.7088
60747,GEORGETOWN 10,39.6551,-105.7088
60748,BRUSH 3 1,40.2217,-103.6803
60749,BRUSH 3 2,40.2217,-103.6803
60750,BRUSH 3 3,40.2217,-103.6803
60751,BRUSH 3 4,40.2217,-103.6803
60752,COMMERCE CITY 3 1,39.9411,-104.682
60753,COMMERCE CITY 3 2,39.9411,-104.682
60754,COMMERCE CITY 3 3,39.9411,-104.682
60755,COMMERCE CITY 3 4,39.9411,-104.682
60756,COMMERCE CITY 3 5,39.9411,-104.682
60757,LAMAR 4 1,37.7033,-102.6231
60758,LAMAR 4 2,37.7033,-102.6231
60759,LAMAR 4 3,37.7033,-102.6231
60760,LAMAR 4 4,37.7033,-102.6231
60761,LAMAR 4 5,37.7033,-102.6231
60762,COLORADO SPRINGS 33 1,38.8814,-104.8169
60763,COLORADO SPRINGS 33 2,38.8814,-104.8169
60764,COLORADO SPRINGS 33 3,38.8814,-104.8169
60765,MONTROSE 3 1,38.5106,-107.6253
60766,LIMON 4 1,39.2038,-103.7005
60767,LIMON 4 2,39.2038,-103.7005
60768,LIMON 4 3,39.2038,-103.7005
60769,LIMON 4 4,39.2038,-103.7005
60770,LIMON 4 5,39.2038,-103.7005
60771,LIMON 4 6,39.2038,-103.7005
60772,LIMON 4 7,39.2038,-103.7005
60773,ARVADA 9 1,39.8575,-105.226
60774,FOUNTAIN 4 1,38.6335,-104.7058
60775,FOUNTAIN 4 2,38.6335,-104.7058
60776,FOUNTAIN 4 3,38.6335,-104.7058
60777,FOUNTAIN 4 4,38.6335,-104.7058
60778,LIMON 5 1,39.3414,-103.5811
60779,LIMON 5 2,39.3414,-103.5811
60780,LIMON 5 3,39.3414,-103.5811
60781,LIMON 5 4,39.3414,-103.5811
60782,LIMON 5 5,39.3414,-103.5811
60783,LYONS 3 1,40.365,-105.236
60784,LYONS 3 2,40.365,-105.236
60785,PUEBLO 13 1,38.3208,-104.5264
60786,PUEBLO 13 2,38.3208,-104.5264
60787,PUEBLO 13 3,38.3208,-104.5264
60788,PUEBLO 13 4,38.3208,-104.5264
60789,PUEBLO 13 5,38.3208,-104.5264
60790,PUEBLO 13 6,38.3208,-104.5264
60791,PUEBLO 13 7,38.3208,-104.5264
60792,PUEBLO 13 8,38.3208,-104.5264
60793,PUEBLO 13 9,38.3208,-104.5264
60794,PUEBLO 13 10,38.3208,-104.5264
60795,PUEBLO 13 11,38.3208,-104.5264
60796,PUEBLO 13 12,38.3208,-104.5264
60797,KREMMLING 2 1,39.8788,-106.3327
60798,KREMMLING 2 2,39.8788,-106.3327
60799,KREMMLING 2 3,39.8788,-106.3327
60800,KREMMLING 2 4,39.8788,-106.3327
60801,MOSCA 1,37.6945,-105.9276
60802,MOSCA 2,37.6945,-105.9276
60803,MOSCA 3,37.6945,-105.9276
60804,MONTROSE 4 1,38.4518,-107.5393
60805,MONTROSE 4 2,38.4518,-107.5393
60806,MONTROSE 4 3,38.4518,-107.5393
60807,MONTROSE 4 4,38.4518,-107.5393
60808,MONTROSE 4 5,38.4518,-107.5393
60809,MONTROSE 4 6,38.4518,-107.5393
60810,DENVER 56 1,39.7373,-105.017
60811,MONTROSE 5 1,38.4532,-107.3375
60812,MONTROSE 5 2,38.4532,-107.3375
60813,BRUSH 4 1,40.2171,-103.685
60814,BRUSH 4 2,40.2171,-103.685
60815,BRUSH 4 3,40.2171,-103.685
60816,FLEMING 1,40.7569,-102.7431
60817,FLEMING 2,40.7569,-102.7431
60818,FLEMING 3,40.7569,-102.7431
60819,FLEMING 4,40.7569,-102.7431
60820,FLEMING 5,40.7569,-102.7431
60821,FLEMING 6,40.7569,-102.7431
60822,BURLINGTON 5 1,39.3383,-102.3533
60823,BURLINGTON 5 2,39.3383,-102.3533
60824,BURLINGTON 5 3,39.3383,-102.3533
60825,BOULDER 10 1,40.0205,-105.2009
60826,BOULDER 10 2,40.0205,-105.2009
60827,LEADVILLE 2 1,39.0942,-106.3523
60828,LEADVILLE 2 2,39.0942,-106.3523
60829,LEADVILLE 2 3,39.0942,-106.3523
60830,KEENESBURG 2 1,40.0908,-104.5953
60831,KEENESBURG 2 2,40.0908,-104.5953
60832,KEENESBURG 2 3,40.0908,-104.5953
60833,KEENESBURG 2 4,40.0908,-104.5953
60834,KEENESBURG 2 5,40.0908,-104.5953
60835,KEENESBURG 2 6,40.0908,-104.5953
60836,DENVER 57 1,39.6692,-105.0018
60837,DENVER 57 2,39.6692,-105.0018
60838,DENVER 57 3,39.6692,-105.0018
60839,DENVER 57 4,39.6692,-105.0018
60840,DENVER 57 5,39.6692,-105.0018
60841,DENVER 57 6,39.6692,-105.0018
60842,DENVER 57 7,39.6692,-105.0018
60843,DENVER 57 8,39.6692,-105.0018
60844,FORT LUPTON 3 1,40.0922,-104.796
60845,FORT LUPTON 3 2,40.0922,-104.796
60846,FORT LUPTON 3 3,40.0922,-104.796
60847,RIFLE 2 1,39.5173,-107.7299
60848,RIFLE 2 2,39.5173,-107.7299
60849,RIFLE 2 3,39.5173,-107.7299
60850,ARVADA 10 1,39.8586,-105.2256
60851,ARVADA 10 2,39.8586,-105.2256
60852,COLORADO SPRINGS 34 1,38.8244,-104.8333
60853,COLORADO SPRINGS 34 2,38.8244,-104.8333
60854,COLORADO SPRINGS 34 3,38.8244,-104.8333
60855,ESTES PARK 2 1,40.3768,-105.5097
60856,ESTES PARK 2 2,40.3768,-105.5097
60857,ESTES PARK 2 3,40.3768,-105.5097
60858,FREDERICK 1,40.0922,-104.8878
60859,FREDERICK 2,40.0922,-104.8878
60860,FREDERICK 3,40.0922,-104.8878
60861,FREDERICK 4,40.0922,-104.8878
60862,FREDERICK 5,40.0922,-104.8878
60863,FREDERICK 6,40.0922,-104.8878
60864,FREDERICK 7,40.0922,-104.8878
60865,PEETZ 4 1,40.983,-102.9647
60866,PEETZ 4 2,40.983,-102.9647
60867,CRAIG 2 1,40.4627,-107.5912
60868,CRAIG 2 2,40.4627,-107.5912
60869,CRAIG 2 3,40.4627,-107.5912
60870,CRAIG 2 4,40.4627,-107.5912
60871,CRAIG 2 5,40.4627,-107.5912
60872,CRAIG 2 6,40.4627,-107.5912
60873,CRAIG 2 7,40.4627,-107.5912
60874,CRAIG 2 8,40.4627,-107.5912
60875,PEETZ 5 1,40.9642,-103.0772
60876,FOUNTAIN 5 1,38.6281,-104.7069
60877,FOUNTAIN 5 2,38.6281,-104.7069
60878,FOUNTAIN 5 3,38.6281,-104.7069
60879,FOUNTAIN 5 4,38.6281,-104.7069
60880,FOUNTAIN 5 5,38.6281,-104.7069
60881,FOUNTAIN 5 6,38.6281,-104.7069
60882,FOUNTAIN 5 7,38.6281,-104.7069
60883,FOUNTAIN 5 8,38.6281,-104.7069
60884,WELLINGTON 4 1,40.8609,-105.0212
60885,WELLINGTON 4 2,40.8609,-105.0212
60886,WELLINGTON 4 3,40.8609,-105.0212
60887,WELLINGTON 4 4,40.8609,-105.0212
60888,WELLINGTON 4 5,40.8609,-105.0212
60889,WELLINGTON 4 6,40.8609,-105.0212
60890,WELLINGTON 4 7,40.8609,-105.0212
60891,WELLINGTON 4 8,40.8609,-105.0212
60892,WELLINGTON 4 9,40.8609,-105.0212
60893,WELLINGTON 4 10,40.8609,-105.0212
60894,WELLINGTON 4 11,40.8609,-105.0212
60895,WELLINGTON 4 12,40.8609,-105.0212
60896,WELLINGTON 4 13,40.8609,-105.0212
70000,WILSON 1,43.4846,-111.0349
70001,THAYNE 1,43.0422,-110.9579
70002,AFTON 1,42.7542,-110.8814
70003,AFTON 2,42.7542,-110.8814
70004,ALPINE 3 1,43.0111,-110.7271
70005,ALPINE 3 2,43.0111,-110.7271
70006,JACKSON 3 1,43.333,-110.5426
70007,KEMMERER 1 1,41.9253,-110.6045
70008,LYMAN 1,41.3542,-110.295
70009,BIG PINEY 1,42.4673,-110.2074
70010,PINEDALE 1,42.8567,-109.7056
70011,DUBOIS 1,43.551,-109.7465
70012,DUBOIS 2,43.551,-109.7465
70013,GREEN RIVER 2 1,41.7556,-109.7572
70014,GREEN RIVER 2 2,41.7556,-109.7572
70015,CODY 1,44.3983,-109.5888
70016,CODY 2,44.3983,-109.5888
70017,ROCK SPRINGS 1 1,41.461,-109.0459
70018,ROCK SPRINGS 2 1,41.4317,-108.976
70019,ROCK SPRINGS 2 2,41.4317,-108.976
70020,ROCK SPRINGS 2 3,41.4317,-108.976
70021,FORT WASHAKIE 1,42.949,-108.9817
70022,FORT WASHAKIE 2,42.949,-108.9817
70023,FORT WASHAKIE 3,42.949,-108.9817
70024,POWELL 1,44.8865,-108.8437
70025,POWELL 2,44.8865,-108.8437
70026,LANDER 1,42.755,-108.5352
70027,THERMOPOLIS 1,43.6889,-108.4414
70028,THERMOPOLIS 2,43.6889,-108.4414
70029,THERMOPOLIS 3,43.6889,-108.4414
70030,RIVERTON 3 1,42.9856,-108.2158
70031,LOVELL 1,44.8457,-108.1368
70032,LOVELL 2,44.8457,-108.1368
70033,WORLAND 1,43.9228,-108.1332
70034,BASIN 1,44.2931,-108.1335
70035,GREYBULL 1,44.498,-107.6642
70036,GREYBULL 2,44.498,-107.6642
70037,RAWLINS 1,41.8154,-107.4981
70038,RANCHESTER 1,44.9294,-107.2316
70039,RANCHESTER 2,44.9294,-107.2316
70040,STORY 1,44.4944,-106.9101
70041,STORY 2,44.4944,-106.9101
70042,SARATOGA 3 1,41.3388,-106.7836
70043,SARATOGA 3 2,41.3388,-106.7836
70044,CASPER 1 1,42.7644,-106.8389
70045,CASPER 1 2,42.7644,-106.8389
70046,CASPER 2 1,42.8821,-106.8132
70047,BUFFALO 1,44.1688,-106.6545
70048,BUFFALO 2,44.1688,-106.6545
70049,CASPER 3 1,43.0532,-106.4152
70050,CASPER 3 2,43.0532,-106.4152
70051,CASPER 3 3,43.0532,-106.4152
70052,CASPER 4 1,42.9899,-106.3699
70053,CASPER 5 1,42.7117,-106.1006
70054,CASPER 5 2,42.7117,-106.1006
70055,CASPER 5 3,42.7117,-106.1006
70056,CASPER 5 4,42.7117,-106.1006
70057,CASPER 5 5,42.7117,-106.1006
70058,EVANSVILLE 1,42.853,-106.1274
70059,GLENROCK 1 1,42.7658,-105.7973
70060,GLENROCK 1 2,42.7658,-105.7973
70061,LARAMIE 1 1,41.2003,-105.8946
70062,GILLETTE 1 1,44.4174,-105.7279
70063,GILLETTE 1 2,44.4174,-105.7279
70064,GILLETTE 1 3,44.4174,-105.7279
70065,GILLETTE 2 1,43.9675,-105.7087
70066,WRIGHT 1 1,43.7864,-105.5353
70067,LARAMIE 2 1,41.4919,-105.5534
70068,DOUGLAS 3 1,43.0083,-105.3242
70069,WHEATLAND 1 1,41.9347,-105.0547
70070,WHEATLAND 1 2,41.9347,-105.0547
70071,CHEYENNE 1 1,41.0597,-105.0082
70072,CHEYENNE 1 2,41.0597,-105.0082
70073,CHEYENNE 1 3,41.0597,-105.0082
70074,CHEYENNE 1 4,41.0597,-105.0082
70075,CHEYENNE 2 1,41.0637,-105.0158
70076,CHEYENNE 2 2,41.0637,-105.0158
70077,MOORCROFT 1,44.4114,-104.86
70078,CHEYENNE 3 1,41.361,-104.9451
70079,CHEYENNE 3 2,41.361,-104.9451
70080,CHEYENNE 3 3,41.361,-104.9451
70081,CHEYENNE 3 4,41.361,-104.9451
70082,CHEYENNE 4 1,41.4537,-104.7564
70083,GUERNSEY 1,42.1626,-104.7631
70084,CHEYENNE 5 1,41.1436,-104.7762
70085,CHEYENNE 5 2,41.1436,-104.7762
70086,CHEYENNE 5 3,41.1436,-104.7762
70087,CHEYENNE 5 4,41.1436,-104.7762
70088,UPTON 1,43.9535,-104.6167
70089,UPTON 2,43.9535,-104.6167
70090,SUNDANCE 1,44.4068,-104.3616
70091,SUNDANCE 2,44.4068,-104.3616
70092,BURNS 2 1,41.226,-104.3569
70093,LUSK 1,42.9605,-104.3897
70094,TORRINGTON 1,42.2294,-104.1333
70095,GLENROCK 2 1,42.8378,-105.7769
70096,GLENROCK 2 2,42.8378,-105.7769
70097,GLENROCK 2 3,42.8378,-105.7769
70098,GLENROCK 2 4,42.8378,-105.7769
70099,GLENROCK 2 5,42.8378,-105.7769
70100,GLENROCK 2 6,42.8378,-105.7769
70101,GLENROCK 2 7,42.8378,-105.7769
70102,GLENROCK 2 8,42.8378,-105.7769
70103,GLENROCK 3 1,42.9258,-105.7872
70104,GLENROCK 3 2,42.9258,-105.7872
70105,GILLETTE 3 1,44.2858,-105.3833
70106,GILLETTE 3 2,44.2858,-105.3833
70107,CHEYENNE 6 1,41.1297,-105.024
70108,CHEYENNE 6 2,41.1297,-105.024
70109,CHEYENNE 6 3,41.1297,-105.024
70110,GILLETTE 4 1,44.2856,-105.3833
70111,ALCOVA 1 1,42.4766,-106.7959
70112,ROCK RIVER 1 1,41.6751,-106.0111
70113,ROCK RIVER 1 2,41.6751,-106.0111
70114,ROCK RIVER 1 3,41.6751,-106.0111
70115,ROCK RIVER 1 4,41.6751,-106.0111
70116,ROCK RIVER 1 5,41.6751,-106.0111
70117,WRIGHT 2 1,44.3889,-105.4608
70118,WRIGHT 2 2,44.3889,-105.4608
70119,WRIGHT 2 3,44.3889,-105.4608
70120,WRIGHT 2 4,44.3889,-105.4608
70121,WRIGHT 2 5,44.3889,-105.4608
70122,KEMMERER 2 1,41.7581,-110.5983
70123,KEMMERER 2 2,41.7581,-110.5983
70124,KEMMERER 2 3,41.7581,-110.5983
70125,KEMMERER 2 4,41.7581,-110.5983
70126,KEMMERER 2 5,41.7581,-110.5983
70127,KEMMERER 2 6,41.7581,-110.5983
70128,ROCK RIVER 2 1,41.6744,-106.1805
70129,ROCK RIVER 2 2,41.6744,-106.1805
70130,MOUNTAIN VIEW 6 1,41.2881,-110.4807
70131,MOUNTAIN VIEW 6 2,41.2881,-110.4807
70132,GILLETTE 5 1,44.2901,-105.3815
70133,GILLETTE 5 2,44.2901,-105.3815
70134,GILLETTE 5 3,44.2901,-105.3815
70135,CHEYENNE 7 1,41.1236,-104.72
70136,CHEYENNE 7 2,41.1236,-104.72
70137,CHEYENNE 7 3,41.1236,-104.72
70138,CHEYENNE 7 4,41.1236,-104.72
70139,CHEYENNE 7 5,41.1236,-104.72
70140,CHEYENNE 7 6,41.1236,-104.72
70141,CHEYENNE 7 7,41.1236,-104.72
70142,CHEYENNE 7 8,41.1236,-104.72
70143,CHEYENNE 7 9,41.1236,-104.72
70144,CHEYENNE 7 10,41.1236,-104.72
70145,MEDICINE BOW 1 1,42.0436,-106.1603
70146,MEDICINE BOW 1 2,42.0436,-106.1603
70147,GREEN RIVER 3 1,41.6217,-109.8119
70148,GLENROCK 4 1,43.0146,-105.999
70149,GLENROCK 4 2,43.0146,-105.999
70150,GLENROCK 4 3,43.0146,-105.999
70151,POINT OF ROCKS 1,41.7378,-108.7875
70152,POINT OF ROCKS 2,41.7378,-108.7875
70153,POINT OF ROCKS 3,41.7378,-108.7875
70154,POINT OF ROCKS 4,41.7378,-108.7875
70155,POINT OF ROCKS 5,41.7378,-108.7875
70156,POINT OF ROCKS 6,41.7378,-108.7875
70157,POINT OF ROCKS 7,41.7378,-108.7875
70158,POINT OF ROCKS 8,41.7378,-108.7875
70159,GLENROCK 5 1,43.0572,-105.8543
70160,GLENROCK 5 2,43.0572,-105.8543
70161,ALCOVA 2 1,42.5484,-106.7175
70162,ALCOVA 2 2,42.5484,-106.7175
70163,ALCOVA 2 3,42.5484,-106.7175
70164,ALCOVA 2 4,42.5484,-106.7175
70165,ALCOVA 2 5,42.5484,-106.7175
70166,ALCOVA 2 6,42.5484,-106.7175
70167,GILLETTE 6 1,44.285,-105.3786
70168,MOUNTAIN VIEW 7 1,41.2639,-110.5444
70169,MOUNTAIN VIEW 7 2,41.2639,-110.5444
70170,WHEATLAND 2 1,42.1089,-104.8825
70171,WHEATLAND 2 2,42.1089,-104.8825
70172,WHEATLAND 2 3,42.1089,-104.8825
70173,WHEATLAND 2 4,42.1089,-104.8825
70174,WHEATLAND 2 5,42.1089,-104.8825
70175,GILLETTE 7 1,44.2919,-105.3806
70176,GILLETTE 7 2,44.2919,-105.3806
70177,MEDICINE BOW 2 1,41.9203,-106.3758
70178,MEDICINE BOW 2 2,41.9203,-106.3758
70179,GLENROCK 6 1,43.0181,-105.8353
70180,GLENROCK 6 2,43.0181,-105.8353
70181,GLENROCK 6 3,43.0181,-105.8353
70182,SINCLAIR 1,42.1561,-106.9085
70183,GILLETTE 8 1,44.2919,-105.3811
70184,GILLETTE 8 2,44.2919,-105.3811
70185,GILLETTE 8 3,44.2919,-105.3811
70186,GILLETTE 8 4,44.2919,-105.3811
70187,KEMMERER 3 1,41.8805,-110.0904
70188,KEMMERER 3 2,41.8805,-110.0904
70189,KEMMERER 3 3,41.8805,-110.0904
70190,KEMMERER 3 4,41.8805,-110.0904
74000,NYSSA 1,43.5821,-117.3972
74001,HOMEDALE 1,43.5232,-116.9082
74002,POST FALLS 1 1,47.7573,-116.9373
74003,POST FALLS 2 1,47.6912,-116.9654
74004,WEISER 1,44.2989,-117.0262
74005,WEISER 2,44.2989,-117.0262
74006,RATHDRUM 1 1,47.9247,-116.9983
74007,RATHDRUM 1 2,47.9247,-116.9983
74008,MOSCOW 1 1,46.7133,-116.9398
74009,MOSCOW 1 2,46.7133,-116.9398
